14106277	511	655	247	10	46	200	121	1226	1
14117843	3093	6335	950	15	159	198	88	704	1
14118173	7099	7252	290	13	91	200	182	556	1
14118517	5416	5544	1680	8	140	197	50	726	1
14119816	48525	48611	27007	12	160	200	82	945	1
14119845	7578	7052	5788	12	159	200	96	522	1
14121525	2001	1719	2123	10	67	200	200	1	1
14131099	2739	2789	6083	11	97	199	20	102	1
14133288	29005	27303	273	13	65	200	188	1348	1
14134831	774	782	164	10	25	163	67	1156	1
14138443	503	219	100	12	131	100	61	152	1
14138657	1127	551	212	3	57	199	167	575	1
14146618	1829	1611	472	6	150	199	126	175	1
14151220	11894	12474	1892	12	140	199	185	713	1
14155663	746	5880	1049	13	0	184	92	1752	1
14158133	207	69	222	13	20	179	76	108	1
14167013	1999	934	1104	7	22	200	189	97	1
14169174	1156	683	532	8	73	195	125	843	1
14170609	3589	4161	10902	8	158	193	39	1473	1
14177844	3917	3643	963	4	30	200	181	306	1
14178758	1998	1660	708	15	36	199	67	268	1
14185487	425	253	415	11	55	174	128	126	1
14185827	9048	9039	4	10	159	4	0	340	1
14195582	1470	931	727	10	49	0	0	30	1
14196378	1965	862	73	13	0	73	72	87	1
14200437	41544	40502	4422	13	145	195	61	2199	1
14206085	8680	9660	4405	10	138	171	143	723	1
14212278	6115	6409	6169	9	135	173	57	2010	1
14213042	7410	6949	880	14	109	199	128	380	1
14213969	1241	890	43	8	75	43	42	239	1
14216821	16784	15259	2426	9	159	198	124	489	1
14221134	163	431	1061	5	0	200	81	97	1
14235401	18426	20269	13905	12	129	200	56	27	1
14236327	9143	10177	190	12	156	188	44	160	1
14239363	1181	940	981	12	139	200	160	143	1
14240899	525	155	20	11	80	8	2	182	1
14248266	8071	7425	5272	9	88	200	32	76	1
14249388	5355	5642	491	9	49	199	11	156	1
14249798	211	917	854	14	77	200	32	647	1
14251168	8664	9067	4337	10	117	200	200	183	1
14252975	15237	14284	3902	13	65	169	105	178	1
14253343	10324	9858	1465	13	116	196	72	844	1
14255846	15529	16729	1751	7	68	200	27	1296	1
14257808	3808	3558	2265	10	114	200	194	719	1
14275501	2125	1982	1830	10	44	200	150	2125	1
14278708	3382	8113	259	11	34	200	39	923	1
14278915	8729	7941	1225	9	37	195	24	145	1
14286401	9089	8690	1187	10	118	189	135	860	1
14306558	657	431	54	11	0	54	12	6	1
14310835	93	15	9	10	50	9	9	426	1
14313986	14776	24169	18107	11	158	193	67	664	1
14317166	1329	846	169	10	113	169	86	481	1
14317480	12439	12090	8931	5	133	164	71	16	1
14323467	2298	2361	437	7	142	198	142	515	1
14335577	3526	3341	1060	7	159	198	122	258	1
14338005	103	81	345	11	108	173	81	103	1
14339170	12751	12523	3466	10	155	166	87	1489	1
14348419	8131	14215	734	12	64	200	187	2519	1
14351877	462	258	345	9	57	199	153	71	1
14358053	3580	3255	700	13	96	191	109	247	1
14364397	10790	10686	873	10	157	137	50	510	1
14365084	1994	1363	3128	11	140	171	42	58	1
14365379	1759	1637	819	12	107	199	137	217	1
14367635	16288	14965	16228	6	64	200	109	224	1
14368027	711	287	8	15	0	8	7	453	1
14371266	1821	1393	380	9	49	199	31	177	1
14372559	985	1399	114	11	81	112	103	643	1
14373091	14481	14238	104	8	158	97	9	230	1
14378272	2267	2264	316	11	48	200	124	521	1
14379113	1569	1553	933	7	0	200	143	4	1
14387385	477	122	21	14	0	21	11	310	1
14388366	2473	2620	1208	8	36	199	134	146	1
14391473	1446	948	135	5	142	129	65	555	1
14392094	2701	2688	140	14	81	140	12	304	1
14394428	9558	8690	824	11	129	200	107	236	1
14401806	34440	36584	1412	13	84	179	91	1443	1
14404371	827	729	268	7	71	200	159	90	1
14405120	1402	793	230	8	16	200	193	422	1
14405773	272	90	35	15	37	35	22	1704	1
14417392	2721	3201	375	8	54	198	61	214	1
14426942	12095	11088	4377	11	137	200	69	439	1
14429823	68111	64817	15208	9	88	200	123	4002	1
14433036	2635	2451	260	11	88	188	16	1972	1
14435478	10232	9307	595	12	147	194	94	847	1
14439302	2001	1744	5731	9	96	200	189	0	1
14444226	5531	5025	383	10	88	200	192	30	1
14449469	1253	709	14	10	0	14	14	746	1
14449487	1203	146	3	14	0	3	3	798	1
14451294	54579	52016	13644	11	89	171	114	2642	1
14451520	2000	1566	87	9	24	83	16	705	1
14453409	2039	1853	46	14	90	45	26	74	1
14453620	6533	6261	1728	11	150	198	43	442	1
14453833	2314	2352	703	12	10	191	29	354	1
14457457	3710	3879	3369	10	111	194	52	218	1
